,weather-dhi,weather-gni,weather-ghi,weather-rhu,weather-oat,weather-wdi,weather-wsp,irn0_power-pv,dataValid,temp_air_0,temp_air_1,temp_air_2,temp_air_3,temp_air_4,temp_air_5,temp_air_6,temp_air_7,temp_air_8,temp_air_9,temp_air_10,temp_air_11,temp_air_12,temp_air_13,temp_air_14,temp_air_15,temp_air_16,ghi_0,ghi_1,ghi_2,ghi_3,ghi_4,ghi_5,ghi_6,ghi_7,ghi_8,ghi_9,ghi_10,ghi_11,ghi_12,ghi_13,ghi_14,ghi_15,ghi_16,dni_0,dni_1,dni_2,dni_3,dni_4,dni_5,dni_6,dni_7,dni_8,dni_9,dni_10,dni_11,dni_12,dni_13,dni_14,dni_15,dni_16,dhi_0,dhi_1,dhi_2,dhi_3,dhi_4,dhi_5,dhi_6,dhi_7,dhi_8,dhi_9,dhi_10,dhi_11,dhi_12,dhi_13,dhi_14,dhi_15,dhi_16
2023-01-03 19:00:00,0,0,0,50,20,0,0,106.74,True,12.5472357827,12.8929711041,13.3501491095,13.486022362,12.5080391378,9.6559049358,8.2488182634,7.5276887204000005,7.1040987857,6.9579589908,6.4211202212,5.8678993454,5.5068909578,5.3544137911,5.536803353,5.5742255337,5.3869878824,502.9072207797,441.9081437822,183.1978183779,87.2511266431,26.6444728956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,795.7746631256,648.3629685196,38.5904966822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.4166352397,130.0230459624,167.5444442926,87.2511266431,26.6444728956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 20:00:00,0,0,0,50,20,0,0,38.37,True,11.5976693734,11.917239677,12.3398187569,12.4654092125,11.5614391044,8.9251525106,7.6245532161,6.9579982744,6.5664653427,6.4313853096999996,5.935174139,5.4238206489,5.0901331345,4.9491953378,5.1177817797,5.1523718748,4.9793042436,464.8475387833,408.4648311213,169.3335300524,80.6480197545,24.6280370135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,735.5509690368,599.2952928521,35.6699937125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.9685301308,120.1829888365,154.8647928448,80.6480197545,24.6280370135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 21:00:00,0,0,0,50,20,0,0,98.5,True,12.538545491,12.884041354,13.3409027152,13.4766818611,12.499375994,9.6492171974,8.2431050818,7.5224749975,7.0991784438,6.9531398662,6.4166729144,5.8638352027,5.5030768517,5.3507052916,5.5329685294,5.5703647913,5.3832568219,502.5589041864,441.6020755199,183.0709344571,87.1906959833,26.626018772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,795.2235047643,647.9139083926,38.56376867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.3484712808,129.9329912117,167.4284019936,87.1906959833,26.626018772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 22:00:00,0,0,0,50,20,0,0,147.07,True,11.7649124949,12.0890911326,12.5177639751,12.6451654964,11.7281597707,9.0538568491,7.7345023825,7.0583354468,6.6611564505,6.5241285083000005,6.0207617702,5.5020343543,5.1635349299,5.0205647526,5.1915822798,5.2266711782,5.0511078412,471.5508298417,414.3550605442,171.7753886042,81.8109970849,24.9831833497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,746.1579139431,607.9373753473,36.1843695668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.2803334292,121.916076542,157.0980063063,81.8109970849,24.9831833497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 23:00:00,0,0,0,50,20,0,0,20.99,True,11.5514302836,11.869726482899999,12.2906207698,12.4157105052,11.5153444621,8.889568557,7.5941546602,6.9302572261,6.5402853085,6.4057438300000005,5.9115110183,5.4021962585,5.0698391327,4.929463245,5.0973775447,5.1318297315,4.9594521088,462.9942244307,406.8363106477,168.6584092107,80.3264817877,24.5298467668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732.6183791998,596.9059447863,35.5277799633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.60584501700001,119.7038277362,154.247357838,80.3264817877,24.5298467668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 00:00:00,0,0,0,50,20,0,0,120.4,True,11.573845515,11.8927593593,12.3144703799,12.4398028485,11.53768967,8.9068185192,7.6088909075,6.9437051988,6.5529765515000005,6.418173999,5.9229821421,5.4126790711,5.0796770155,4.9390287323,5.107268865,5.1417879054,4.9690757886,463.8926519359,407.6257652722,168.9856861957,80.482353107,24.577446257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,734.0400049306,598.0642242863,35.596720639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.7816631568,119.9361097078,154.5466705757,80.482353107,24.577446257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 01:00:00,0,0,0,50,20,0,0,135.91,True,11.49860273,11.8154432819,12.2344127149,12.3589303839,11.4626819379,8.8489143568,7.5594247088,6.8985634422,6.5103749628,6.3764487759,5.8844762133,5.3774906761,5.0466535019,4.9069195879,5.0740659738,5.1083606023,4.9367713051,460.876837094,404.9757473689,167.8870925052,79.9591288783,24.4176656981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729.2679337798,594.1761459637,35.3653026203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.191482032,119.1563924646,153.541946442,79.9591288783,24.4176656981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 02:00:00,0,0,0,50,20,0,0,20.6,True,11.6842217445,12.0061769727,12.4319097225,12.5584374485,11.6477210922,8.991760126900001,7.681454576,7.0099251943,6.6154702872,6.479382164,5.9794678136,5.4642981381,5.1281203436,4.9861307407,5.1559753281,5.190823566,5.0164643466,468.3166544606,411.5131676856,170.597251068,81.2498887252,24.8118338547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,741.0403202439,603.7677801136,35.9361956907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.6474201489,121.0799037514,156.0205349665,81.2498887252,24.8118338547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 03:00:00,0,0,0,50,20,0,0,73.04,True,11.7647644844,12.0889390436,12.5176064931,12.6450064116,11.7280122225,9.0537429455,7.7344050772,7.0582466481,6.6610726486,6.5240464304,6.0206860249,5.5019651349,5.1634699691,5.0205015905,5.1915169662,5.2266054231,5.0510442948,471.5448974117,414.3498476759,171.7732275531,81.8099678469,24.9828690442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,746.1485267693,607.9297270819,36.1839143429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.2791724799,121.9145427549,157.0960299066,81.8099678469,24.9828690442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 04:00:00,0,0,0,50,20,0,0,98.39,True,12.0781868755,12.4109976949,12.8510851755,12.981879126,12.0404555051,9.2949416339,7.9404555882,7.2462837776,6.8385287567,6.6978520544,6.1810817399,5.6485417257,5.3010287878,5.1542516214,5.3298229784,5.3658462189,5.1856080069,484.107216827,425.3884468947,176.3493986947,83.9894484289,25.6484319261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,766.0264984662,624.1254434508,37.1478817024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.7375607403,125.162440115,161.2811891934,83.9894484289,25.6484319261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 05:00:00,0,0,0,50,20,0,0,144.28,True,12.1900346874,12.5259274396,12.9700902689,13.1020954125,12.1519539126,9.3810157188,8.0139867061,7.313386646,6.9018556852,6.7598762724,6.2383205022,5.7008489998,5.3501179828,5.2019816137,5.3791788167,5.4155356437,5.2336283692,488.5902020181,429.3276777956,177.9824496291,84.7672171554,25.8859444781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,773.1201449338,629.9050414884,37.4918827785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.6148603696,126.3214837029,162.7747037654,84.7672171554,25.8859444781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 06:00:00,0,0,0,50,20,0,0,105.25,True,11.5549425848,11.8733355645,12.2943578276,12.4194855974,11.5188457912,8.8922714987,7.5964637213,6.9323644241,6.5422739325,6.4076915457,5.9133084586999995,5.4038388378,5.0713806563,4.9309620862,5.0989274415,5.1333901038,4.9609600683,463.1350013855,406.9600123568,168.7096910972,80.3509056722,24.5373052554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732.8411374525,597.0874386295,35.538582458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.633394421,119.7402246056,154.2942579334,80.3509056722,24.5373052554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 07:00:00,0,0,0,50,20,0,0,51.47,True,11.5068140019,11.8238808129,12.2431494363,12.3677560247,11.4708675584,8.8552334586,7.5648229726,6.9034897781,6.5150240893,6.3810022643,5.888678379,5.3813307982,5.0502573696,4.9104236702,5.0776894171,5.1120085357,4.9402967049,461.2059540395,405.2649447644,168.006982425,80.0162285244,24.4351026073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729.7887116004,594.6004533329,35.390557350899996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.2558887079,119.2414832844,153.6515923438,80.0162285244,24.4351026073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 08:00:00,0,0,0,50,20,0,0,75.22,True,12.5802802086,12.9269260592,13.3853080896,13.5215391781,12.5409803353,9.6813347468,8.270542368,7.5475136568,7.1228081549,6.9762834859,6.4380308966,5.8833530571,5.5213939171,5.3685151862,5.5513850897,5.5889058255,5.4011750647,504.2316782671,443.0719539754,183.6802885279,87.4809113891,26.714643834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797.8704169095,650.0704985623,38.6921286934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.6758254919,130.3654749228,167.9856896844,87.4809113891,26.714643834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 09:00:00,0,0,0,50,20,0,0,116.25,True,11.7409333153,12.0644512138,12.4922503377,12.6193921899,11.7042555002,9.0354033281,7.7187379625,7.0439491865,6.6475797182,6.5108310657,6.0084902868,5.4908201383,5.1530106415,5.0103318653,5.1810008255,5.2160182059,5.0408127011,470.5897175454,413.510524349,171.4252769562,81.6442503626,24.9322627634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,744.6370990051,606.6982807475,36.1106187847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0922481634,121.6675878684,156.7778100177,81.6442503626,24.9322627634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 10:00:00,0,0,0,50,20,0,0,137.93,True,11.6113231772,11.9312697073,12.3543462846,12.4800845965,11.5750502547,8.9356599908,7.6335295156,6.9661898464,6.5741959674,6.4389569062,5.9421615517,5.430206051,5.0961256902,4.9550219689,5.1238068857,5.1584377034,4.9851663217,465.3947984849,408.9457121048,169.5328844845,80.7429657476,24.6570313203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,736.416924797,600.00083636,35.7119875889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.075626343,120.3244788974,155.0471133978,80.7429657476,24.6570313203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 11:00:00,0,0,0,50,20,0,0,69.27,True,11.6592826722,11.9805507118,12.4053747678,12.5316324301,11.6228599278,8.9725679068,7.6650591023,6.9949630484,6.6013500749,6.4655524214,5.9667050997,5.4526350142,5.1171747654,4.9754882283,5.1449702955,5.1797441526,5.0057570895,467.3170685981,410.6348244947,170.2331243628,81.0764670898,24.7588749046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,739.4586267026,602.4790842462,35.8594926462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.4518057828,120.8214680138,155.6875211402,81.0764670898,24.7588749046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 12:00:00,0,0,0,50,20,0,0,131.48,True,12.6611052218,13.0099781814,13.4713051965,13.6084115343,12.6215528571,9.7435347929,8.3236784417,7.5960044599,7.1685703361,7.0211042844,6.4793935629,5.9211520632,5.5568674303,5.4030064935,5.5870512883,5.6248130850999996,5.4358762032,507.4712350477,445.9185755081,184.8603863873,88.0429533866,26.8862784403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,802.9965258602,654.2470316568,38.9407155103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.3097918874,131.2030390356,169.0649538472,88.0429533866,26.8862784403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 13:00:00,0,0,0,50,20,0,0,13.77,True,11.4910476514,11.8076800254,12.2263741773,12.3508100329,11.4551504608,8.8431002379,7.5544578401999996,6.894030788,6.5060973653000005,6.3722591736,5.8806098582,5.3739574325,5.0433376325,4.9036955298,5.0707320933,5.1050041887,4.9335276332,460.5740211061,404.7096608113,167.7767834341,79.9065922771,24.4016222371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,728.7887732491,593.7857465725,35.342066089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.1322223328,119.0781015682,153.4410627514,79.9065922771,24.4016222371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 14:00:00,0,0,0,50,20,0,0,23.92,True,12.0069463491,12.3377941571,12.7752858786,12.9053083697,11.9694375288,9.2401174668,7.8936205589,7.2035431679,6.7981932002,6.6583462485,6.1446239899,5.6152250457,5.2697618364,5.1238504029,5.2983861909,5.3341969562,5.1550218396,481.2518169775,422.8793867836,175.3092405872,83.4940551564,25.4971502965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,761.5082597943,620.4441769145,36.9287730997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.1787720933,124.4241970146,160.3299076026,83.4940551564,25.4971502965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 15:00:00,0,0,0,50,20,0,0,67.53,True,11.9828959128,12.3130810182,12.7496964248,12.8794584752,11.9454622243,9.2216091092,7.8778092932,7.1891141573,6.7845761232,6.645009291,6.1323160405,5.6039775055,5.259206274,5.1135871074,5.2877732927,5.3235123275,5.1446961065,480.2878486347,422.03234096,174.9580885454,83.3268129286,25.4460783943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,759.9829255943,619.2014002143,36.8548031594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.9901279123,124.1749699306,160.008759817,83.3268129286,25.4460783943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 16:00:00,0,0,0,50,20,0,0,8.36,True,12.1917093436,12.5276482405,12.9718720885,13.1038953668,12.1536233373,9.3823044745,8.0150876605,7.3143913526,6.9028038561,6.7608049383,6.2391775172,5.7016321774000005,5.3508529773,5.2026962573,5.3799178035,5.4162796252,5.2343473604,488.6573241106,429.3866584547,178.0069007016,84.7788624012,25.8895006664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,773.2263554999,629.9915772894,37.4970333805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.627995855,126.3388376373,162.7970656112,84.7788624012,25.8895006664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 17:00:00,0,0,0,50,20,0,0,148.54,True,12.119747375,12.4537033814,12.8953051834,13.02654919,12.0818861726,9.3269251113,7.9677783398,7.2712179151,6.8620598274999995,6.720899063,6.202350565,5.6679781045,5.3192693902,5.1719871702,5.3481626603,5.3843098552,5.2034514516,485.7730080534,426.8521894667,176.9562090684,84.278452355,25.7366870303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,768.6623612999,626.2730311168,37.2757058977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0635484389,125.5931184593,161.8361505338,84.278452355,25.7366870303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 18:00:00,0,0,0,50,20,0,0,2.07,True,11.8148333255,12.1403875166,12.5708793021,12.6988214129,11.7779246522,9.092274139,7.7673213926999995,7.0882853481,6.6894210434,6.5518116648,6.0463090429,5.5253805648,5.1854448211,5.0418679933,5.2136111813,5.2488489688,5.0725406822,473.5517124717,416.1132503105,172.5042652588,82.1581371866,25.0891918952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,749.3240082743,610.5169728318,36.3379069417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.6718969777,122.4333903594,157.7646039499,82.1581371866,25.0891918952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 19:00:00,0,0,0,50,20,0,0,59.69,True,12.013898063,12.3449374233,12.7826824413,12.9127802122,11.976367526,9.2454672578,7.8981907627,7.2077138345,6.8021291796,6.6622012601,6.1481815696,5.618476117,5.2728128933,5.1268169808,5.3014538206,5.3372853194,5.158006465,481.5304494323,423.124223099,175.4107401397,83.5423960722,25.5119124924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,761.9491535391,620.8033981745,36.9501539119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.2332991861,124.4962354324,160.4227345056,83.5423960722,25.5119124924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 20:00:00,0,0,0,50,20,0,0,65.85,True,12.4721661437,12.8158329437,13.2702756703,13.4053359983,12.4332040109,9.5981340203,8.1994658944,7.4826508423,7.0615952303,6.9163297843,6.3827029009,5.8327919247,5.4739434367,5.3223785351,5.5036768671,5.5408751523,5.3547577368,499.8983458236,439.2642240058,182.1017527321,86.7291064394,26.485060018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,791.0135732951,644.4838373044,38.3596111944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.8278122186,129.2451229767,166.5420321942,86.7291064394,26.485060018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 21:00:00,0,0,0,50,20,0,0,76.47,True,12.2274925783,12.5644174715,13.0099451371,13.1423559099,12.1892947878,9.4098419751,8.038612316,7.3358594318,6.9230639069,6.7806482156,6.2574897937,5.7183667334,5.36655798,5.2179664131,5.3957081128,5.4321766582,5.2497104137,490.0915561123,430.6469282926,178.5293592445,85.0276923103,25.9654875564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,775.4958108602,631.8406319056,37.6070889195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.908668476,126.709648009,163.2748825797,85.0276923103,25.9654875564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 22:00:00,0,0,0,50,20,0,0,45.08,True,12.4821399479,12.826081573,13.2808877107,13.4160560444,12.4431466576,9.6058095041,8.2060228843,7.488634606,7.0672422821,6.9218606695,6.3878070526,5.8374563209,5.4783208671,5.3266347614,5.508078075,5.5453061071,5.3590398563,500.298107032,439.6154970166,182.2473767722,86.7984624048,26.5062397232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,791.6461349841,644.9992213616,38.3902868001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.9060436526,129.3484783628,166.6752133591,86.7984624048,26.5062397232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 23:00:00,0,0,0,50,20,0,0,94.57,True,12.3093609731,12.6485417254,13.097052393,13.2303497137,12.2709074317,9.4728449704,8.0924343308,7.3849762096,6.9694168386,6.8260476122,6.2993864165,5.7566536922000004,5.4024894258,5.2529029736,5.4318347315,5.4685474497,5.2848595141,493.3729327916,433.530297267,179.7246911548,85.5969897878,26.1393378182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780.6880934795,636.071080459,37.858884779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.5508188337,127.5580243559,164.3680791169,85.5969897878,26.1393378182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-05 00:00:00,0,0,0,50,20,0,0,19.55,True,12.4717556229,12.8154111111,13.2698388798,13.4048947622,12.4327947725,9.5978180982,8.1991960094,7.4824045512,7.0613627982,6.9161021336,6.3824928145,5.8325999386,5.4737632621,5.3222033492,5.5034957138,5.5406927747,5.3545814852,499.8818916919,439.2497656436,182.0957588611,86.7262517547,26.4841882635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,790.9875371188,644.4626241479,38.3583485895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.8245922206,129.2408688793,166.5365504707,86.7262517547,26.4841882635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-05 01:00:00,0,0,0,50,20,0,0,138.49,True,12.4022743146,12.7440152662,13.1959113756,13.3302148492,12.3635305188,9.5443477626,8.1535175273,7.4407193809,7.0220232906,6.8775718867,6.3469353545,5.8001059829,5.4432684188,5.2925528603,5.4728352283,5.5098250609,5.3247506147,497.0970032706,436.8026644248,181.081286485,86.2430917556,26.3366423922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786.5808721243,640.872263045,38.1446506688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.2796023365,128.5208560017,165.6087598889,86.2430917556,26.3366423922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-05 02:00:00,0,0,0,50,20,0,0,20.86,True,11.7441957776,12.0678035723,12.495721569,12.622898750200001,11.7075077708,9.0379140027,7.7208827742,7.0459064941,6.6494268864,6.5126402353,6.0101598707,5.4923458767,5.1544425126,5.0117240901,5.1824404742,5.2174675849,5.0422133957,470.7204806756,413.6254268395,171.472911031,81.6669369139,24.9391907106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,744.844011894,606.8668644699,36.1206528704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.1178379079,121.7013957355,156.8213739895,81.6669369139,24.9391907106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-05 03:00:00,0,0,0,50,20,0,0,126.47,True,12.28695443,12.6255177767,13.0732120271,13.2062667087,12.248570885,9.4556016943,8.0777037953,7.3715334494,6.9567305148,6.8136222612,6.287919739,5.7461749428,5.3926553562,5.243341194,5.4219472451,5.4585931357,5.2752395645,492.4748535242,432.7411486415,179.3975410251,85.4411788854,26.091756778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,779.2670187822,634.9132499174,37.7899708251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.3750688424,127.3258324186,164.0688823951,85.4411788854,26.091756778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-05 04:00:00,0,0,0,50,20,0,0,65.24,True,12.1107527443,12.4444609064,12.885734975,13.0168815793,12.0729196405,9.3200031644,7.9618650793,7.2658216046,6.8569671723,6.7159111698,6.1977475109,5.6637716331,5.3153217119,5.1681487969,5.344193539,5.3803139073,5.1995897272,485.4124932112,426.5354025164,176.8248815991,84.2159053785,25.7175866326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,768.0919010534,625.808244644,37.248041855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.9929973387,125.499909939,161.7160443663,84.2159053785,25.7175866326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
