,timestamp,1004578059,1006706934,1006715799,1006716429,1006727093,1006727361,1008913626,1009074083,1009511425,1009540871,1009984043,1009984060,1010054507,1010086328,1010249061,1010282897,1010397607,1010409824,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,windSpeed,windBearing,visibility,cloudCover,pressure,temp_air,wind_speed,ghi,dni,dhi,total_clouds,low_clouds,mid_clouds,high_clouds
2019-08-26 03:00:00,1566819450.0,539.85,20.16,6.720000000000001,13.76,40.8,5.76,0.793,0.2903,45.6,12.48,4.178,16.248,8.0,97.12,29.7,8.72,,15.68,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-08-26 04:00:00,1566823050.0,578.85,20.8,6.5600000000000005,12.72,60.8,5.76,0.795,0.2904,44.16,11.28,4.16,16.832,8.56,99.28,28.200000000000003,10.4,,15.68,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-08-26 05:00:00,1566826650.0,619.95,20.560000000000002,6.640000000000001,12.96,60.64,6.0,0.444,0.2902,57.92,10.56,3.7720000000000002,15.178,10.48,101.68,63.0,11.52,,20.8,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-08-26 06:00:00,1566830250.0,675.45,21.28,6.48,16.4,68.0,5.12,0.326,0.2901,71.52,4.8,3.772,6.146,13.2,112.48,88.8,14.24,,21.6,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-08-26 07:00:00,1566833850.0,698.25,23.84,6.5600000000000005,18.16,71.03999999999999,4.88,0.324,0.2897,77.28,7.8,4.9,6.077,18.08,123.36,99.30000000000001,12.88,,21.44,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-08-26 08:00:00,1566837450.0,746.4,21.84,6.8,19.439999999999998,103.36,6.08,0.323,0.2896,86.72,8.280000000000001,5.04,6.079000000000001,20.64,128.4,99.0,14.96,,22.240000000000002,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-08-26 09:00:00,1566841050.0,822.9,24.88,12.399999999999999,20.16,113.12,7.84,0.32,0.2893,86.4,12.48,5.397,7.907,23.68,143.2,115.19999999999999,15.52,,20.8,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-08-26 10:00:00,1566844650.0,919.8,28.08,19.12,22.56,111.68,9.44,0.319,0.2932,87.84,17.04,5.745,9.031,24.96,150.08,122.1,16.96,,21.28,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-08-26 11:00:00,1566848250.0,1003.2,26.56,23.6,23.52,117.60000000000001,10.719999999999999,0.318,0.2942,90.72,18.0,5.931,9.911999999999999,26.48,154.4,122.4,17.04,,22.24,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-08-26 12:00:00,1566851850.0,1020.6,28.96,29.520000000000003,29.52,126.08,11.6,0.317,0.2952,92.32,20.04,5.995,10.968,26.880000000000003,158.07999999999998,132.6,17.36,,21.28,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-08-26 13:00:00,1566855450.0,1018.35,29.6,29.84,29.52,121.28,12.4,0.317,0.2937,95.2,20.64,6.045999999999999,10.875,28.240000000000002,157.28,132.0,17.04,,21.76,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-08-26 14:00:00,1566859050.0,1049.7,28.560000000000002,11.36,30.16,130.08,12.32,0.316,0.2917,96.48,22.32,6.045,10.925,27.84,155.68,127.5,16.4,,21.28,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-08-26 15:00:00,1566862650.0,998.85,28.0,7.279999999999999,28.64,121.92,11.6,0.318,0.2924,79.84,22.32,6.069,10.899000000000001,25.52,149.2,124.8,12.16,,22.24,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-08-26 16:00:00,1566866250.0,980.4,22.32,7.2,29.520000000000003,111.03999999999999,10.56,0.319,0.2928,57.92,20.4,5.662,10.852,12.879999999999999,122.4,118.5,8.72,,21.76,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-08-26 17:00:00,1566869850.0,972.9,17.2,7.28,24.96,66.56,9.12,0.32,0.2931,55.519999999999996,19.2,5.621,10.513,4.640000000000001,113.52,43.5,9.280000000000001,,21.12,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-08-26 18:00:00,1566873450.0,870.15,18.48,6.88,23.2,58.4,8.32,0.322,0.30169999999999997,50.4,18.599999999999998,5.445,9.868,8.719999999999999,108.16,29.4,10.16,,21.44,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-08-26 19:00:00,1566877050.0,774.15,18.4,4.4799999999999995,19.759999999999998,60.32,6.96,0.744,0.3007,49.6,18.84,5.981999999999999,17.459000000000003,12.64,104.4,29.4,9.76,,21.6,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-08-26 20:00:00,1566880650.0,703.2,18.32,1.76,19.04,52.64,5.76,0.788,0.2944,48.96,17.52,5.84,16.549,11.6,99.52,29.1,11.68,,16.32,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-08-26 21:00:00,1566884250.0,632.7,17.28,1.6800000000000002,17.2,55.04,5.68,0.789,0.2903,45.92,16.32,5.737,17.212,9.84,98.56,28.200000000000003,11.6,,12.96,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-08-26 22:00:00,1566887850.0,590.55,17.36,1.6800000000000002,15.68,54.879999999999995,5.2,0.79,0.2903,48.16,15.48,5.32,16.810000000000002,9.36,98.56,29.7,11.280000000000001,,12.16,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-08-26 23:00:00,1566891450.0,545.55,17.6,1.8399999999999999,15.12,50.88,5.12,0.788,0.2902,47.04,15.0,4.536,16.022,9.44,98.08,30.299999999999997,11.84,,12.64,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-08-27 00:00:00,1566895050.0,524.7,16.8,1.76,14.32,51.519999999999996,4.16,0.788,0.2947,48.0,14.280000000000001,4.218999999999999,15.962,8.88,99.03999999999999,28.2,12.32,,12.16,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-08-27 01:00:00,1566898650.0,496.05,16.96,1.6800000000000002,14.56,48.32,3.92,0.793,0.2973,45.92,12.72,4.255,16.07,8.4,97.92,28.2,12.08,,11.68,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-08-27 02:00:00,1566902250.0,496.8,15.44,6.72,14.32,49.6,4.16,0.792,0.29410000000000003,44.96,12.6,4.15,16.378999999999998,8.32,96.88,26.4,12.0,,12.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-08-27 03:00:00,1566905850.0,519.0,15.28,6.720000000000001,14.4,48.16,5.68,0.793,0.2901,45.599999999999994,12.0,4.213,20.503,8.879999999999999,94.96000000000001,27.0,12.8,,15.84,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-08-27 04:00:00,1566909450.0,582.9,15.2,6.64,16.56,66.56,5.68,0.794,0.29059999999999997,46.08,12.36,4.114,19.328,10.24,104.8,26.4,12.96,,15.68,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-08-27 05:00:00,1566913050.0,649.0500000000001,15.12,6.5600000000000005,16.96,64.32000000000001,6.0,0.466,0.29059999999999997,59.040000000000006,12.0,3.901,15.448,12.0,107.12,63.0,14.8,,20.64,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-08-27 06:00:00,1566916650.0,692.4,15.2,6.5600000000000005,20.0,73.92,5.04,0.326,0.29,71.36000000000001,11.879999999999999,3.755,5.725,14.879999999999999,115.76,90.3,14.08,,20.48,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-08-27 07:00:00,1566920250.0,689.55,16.240000000000002,6.640000000000001,19.44,97.76,4.88,0.324,0.28990000000000005,80.64,11.16,4.912,6.25,18.8,126.0,99.9,13.52,,21.76,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-08-27 08:00:00,1566923850.0,743.25,18.0,6.8,20.8,101.28,6.16,0.323,0.29,83.04,12.0,5.09,7.304,20.48,130.24,100.2,12.48,,22.08,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-08-27 09:00:00,1566927450.0,823.65,20.08,11.52,24.48,104.96000000000001,5.6,0.32,0.28959999999999997,87.52000000000001,13.2,5.339,7.772,22.88,140.16,110.1,14.08,,21.12,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-08-27 10:00:00,1566931050.0,881.4,21.92,18.32,26.48,99.2,7.760000000000001,0.358,0.28969999999999996,88.16,15.600000000000001,5.323,8.407,24.08,149.84,119.4,14.399999999999999,,21.28,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-08-27 11:00:00,1566934650.0,942.15,22.48,20.8,27.759999999999998,96.32,10.08,2.594,0.2895,87.68,17.16,5.176,8.578,24.48,150.07999999999998,114.6,13.600000000000001,,22.24,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-08-27 12:00:00,1566938250.0,933.15,23.119999999999997,28.32,28.240000000000002,119.68,10.959999999999999,0.626,0.29,89.92,18.36,5.489,10.387,25.52,157.84,129.6,14.48,,20.96,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-08-27 13:00:00,1566941850.0,939.6,25.200000000000003,27.6,29.92,118.08,10.879999999999999,0.594,0.2905,93.76,18.96,5.454,10.499,24.48,156.24,128.7,14.48,,21.759999999999998,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-08-27 14:00:00,1566945450.0,978.9,25.44,27.439999999999998,28.64,123.04,10.72,0.5850000000000001,0.2946,90.4,19.08,5.574,10.664,26.560000000000002,147.2,122.10000000000001,14.0,,21.6,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-08-27 15:00:00,1566949050.0,949.65,25.28,27.759999999999998,28.96,116.47999999999999,11.52,0.318,0.2983,76.16,19.32,5.501,10.776,25.6,138.07999999999998,126.0,12.48,,21.92,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-08-27 16:00:00,1566952650.0,986.4,22.56,23.599999999999998,27.52,103.36,10.24,0.32,0.2989,56.96,18.12,5.457,11.2,18.56,111.84,117.0,9.6,,21.28,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-08-27 17:00:00,1566956250.0,904.65,21.12,19.919999999999998,24.48,62.24,9.120000000000001,0.321,0.2932,50.4,16.92,5.335,10.591000000000001,9.84,108.0,38.4,10.879999999999999,,21.28,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-08-27 18:00:00,1566959850.0,800.1,21.36,19.12,22.24,56.16,7.2,0.328,0.2924,48.8,15.36,5.25,8.294,7.92,102.8,23.7,9.68,,21.6,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-08-27 19:00:00,1566963450.0,740.7,20.560000000000002,10.16,21.84,57.12,6.48,0.764,0.2918,48.96,17.28,5.9079999999999995,16.351,8.96,100.8,25.5,9.6,,21.12,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-08-27 20:00:00,1566967050.0,669.45,19.92,6.5600000000000005,19.84,54.400000000000006,5.84,0.789,0.2915,47.839999999999996,16.560000000000002,5.726,16.039,9.280000000000001,99.44,24.9,11.92,,16.16,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-08-27 21:00:00,1566970650.0,600.45,19.92,2.0,17.12,52.8,6.16,0.789,0.2964,44.480000000000004,16.32,5.707,17.803,9.84,97.52,24.0,11.52,,13.120000000000001,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-08-27 22:00:00,1566974250.0,553.2,19.6,1.92,17.52,47.04,5.52,0.789,0.2968,45.12,15.36,5.616,17.791,9.2,97.6,23.7,11.12,,12.64,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-08-27 23:00:00,1566977850.0,526.65,20.16,1.92,17.6,38.72,5.04,0.892,0.2939,44.64,14.879999999999999,4.495,16.661,9.600000000000001,99.03999999999999,23.7,11.76,,11.84,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-08-28 00:00:00,1566981450.0,509.55,19.439999999999998,1.92,18.08,38.4,4.640000000000001,1.459,0.2901,42.88,14.040000000000001,4.268,19.146,8.88,98.72,23.7,11.52,,12.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-08-28 01:00:00,1566985050.0,499.8,19.439999999999998,1.92,16.48,38.879999999999995,4.48,0.886,0.2903,42.88,13.68,4.278,18.871000000000002,8.48,97.6,24.6,12.0,,12.48,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-08-28 02:00:00,1566988650.0,508.5,19.28,2.0,16.560000000000002,39.04,4.16,0.9690000000000001,0.2902,43.68,13.68,4.167,18.879,8.24,98.8,24.9,11.28,,11.84,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-08-28 03:00:00,1566992250.0,522.0,19.2,6.24,15.04,39.36,4.0,1.096,0.2902,43.36,10.92,4.245,17.639,8.48,98.56,23.7,11.76,,11.84,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-08-28 04:00:00,1566995850.0,588.9,18.96,6.88,14.56,58.24,3.92,1.377,0.2905,41.92,10.56,4.155,18.714,8.64,104.16,23.7,13.52,,12.48,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-08-28 05:00:00,1566999450.0,624.75,18.64,6.88,14.56,62.4,6.08,0.63,0.2907,56.64,10.559999999999999,3.88,17.621,9.36,105.52,61.8,14.959999999999999,,22.240000000000002,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-08-28 06:00:00,1567003050.0,648.0,18.96,6.8,17.04,64.32,6.08,0.326,0.2901,57.6,14.52,4.494,8.040000000000001,15.76,126.88,76.2,14.8,,21.12,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-08-28 07:00:00,1567006650.0,661.2,19.04,6.720000000000001,17.92,92.8,6.4,0.943,0.2899,63.36,12.84,4.868,6.97,16.880000000000003,130.88,98.7,14.16,,21.12,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-08-28 08:00:00,1567010250.0,687.9,21.6,6.88,19.6,85.6,6.5600000000000005,0.521,0.2894,80.48,12.12,5.027,7.251,19.36,141.12,110.4,13.52,,22.88,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-08-28 09:00:00,1567013850.0,739.65,24.96,6.8,20.08,92.32,6.48,0.323,0.2895,82.88,14.16,5.18,6.574,19.2,138.8,105.9,12.72,,21.44,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-08-28 10:00:00,1567017450.0,757.35,24.0,10.0,24.4,91.68,8.24,0.323,0.2895,85.12,12.36,5.123,7.266,17.2,140.48,102.3,13.76,,21.12,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-08-28 11:00:00,1567021050.0,813.6,24.96,13.2,24.240000000000002,87.52,9.68,0.321,0.2893,83.84,16.8,5.356,7.219,19.04,139.04000000000002,102.9,14.24,,20.96,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-08-28 12:00:00,1567024650.0,802.65,25.84,19.439999999999998,26.4,96.96000000000001,10.32,0.32,0.2891,85.28,17.4,5.359999999999999,7.447,19.28,142.4,129.6,14.56,,22.08,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-08-28 13:00:00,1567028250.0,822.45,24.560000000000002,17.76,27.92,116.96,10.56,0.321,0.28959999999999997,85.92,16.56,5.464,7.578,21.36,141.04,127.2,13.92,,21.919999999999998,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-08-28 14:00:00,1567031850.0,821.7,22.32,21.28,25.44,107.67999999999999,11.36,0.321,0.2939,82.4,15.0,5.388,7.549,21.76,137.51999999999998,131.1,15.12,,21.12,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-08-28 15:00:00,1567035450.0,816.9,20.56,20.56,25.52,113.44,10.719999999999999,0.321,0.29469999999999996,70.56,18.0,5.266,8.222999999999999,21.36,121.68,120.9,12.719999999999999,,21.28,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-08-28 16:00:00,1567039050.0,846.0,18.64,20.88,21.919999999999998,115.52,7.6,0.322,0.2957,54.88,17.28,5.138,7.486,11.84,109.92,118.5,11.120000000000001,,21.76,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-08-28 17:00:00,1567042650.0,774.75,18.24,15.52,20.0,78.4,6.48,0.324,0.2928,55.04,15.84,3.872,7.444,10.879999999999999,98.4,44.4,10.24,,21.12,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-08-28 18:00:00,1567046250.0,664.65,18.4,12.959999999999999,14.56,80.32,5.92,0.6,0.2904,48.96,16.560000000000002,3.4699999999999998,9.072,9.36,96.64,28.5,9.36,,21.12,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-08-28 19:00:00,1567049850.0,601.95,18.24,5.119999999999999,13.92,82.4,4.88,1.071,0.2898,48.32,17.64,4.315,16.137,8.72,101.92,29.700000000000003,10.0,,21.28,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-08-28 20:00:00,1567053450.0,558.9,18.08,1.6800000000000002,14.24,81.44,4.24,1.362,0.28959999999999997,49.28,16.8,4.258,17.769,9.68,101.6,28.8,10.56,,17.12,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-08-28 21:00:00,1567057050.0,532.65,17.92,1.76,13.6,77.6,4.0,1.389,0.2889,46.24,15.600000000000001,4.211,20.094,9.44,98.96,30.599999999999998,10.8,,12.48,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-08-28 22:00:00,1567060650.0,516.15,17.840000000000003,1.76,13.040000000000001,75.52,4.16,1.2109999999999999,0.2886,49.44,13.56,4.248,19.401,8.64,95.68,31.2,9.76,,12.32,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-08-28 23:00:00,1567064250.0,489.75,17.84,1.76,13.52,74.56,4.32,1.0590000000000002,0.2893,47.04,12.96,4.16,18.489,8.64,96.8,28.8,10.4,,12.32,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-08-29 00:00:00,1567067850.0,498.45,17.6,1.76,12.88,73.6,4.24,1.048,0.2894,47.2,12.120000000000001,4.25,17.839,8.4,96.72,30.6,11.2,,12.32,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-08-29 01:00:00,1567071450.0,483.45,17.68,1.8399999999999999,13.44,74.56,4.32,1.056,0.2896,48.96,13.92,4.16,16.496,8.96,95.76,29.1,10.559999999999999,,12.16,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-08-29 02:00:00,1567075050.0,488.25,17.520000000000003,1.8399999999999999,13.84,74.56,4.32,0.794,0.2897,46.08,13.2,4.228,16.374,8.96,98.08,30.3,10.08,,12.16,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-08-29 03:00:00,1567078650.0,529.8,17.36,7.2,13.36,75.84,4.5600000000000005,0.794,0.29,48.0,12.0,4.186,20.961,8.8,96.88,31.8,10.8,,12.16,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-08-29 04:00:00,1567082250.0,590.55,17.200000000000003,6.720000000000001,13.120000000000001,59.84,4.32,0.795,0.2905,46.879999999999995,11.04,4.184,21.023,8.8,104.8,29.4,12.24,,12.96,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-08-29 05:00:00,1567085850.0,644.4,18.080000000000002,6.640000000000001,16.08,93.12,5.84,0.5720000000000001,0.2901,61.28,12.36,4.183,20.547,9.36,108.96000000000001,92.7,14.48,,17.28,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-08-29 06:00:00,1567089450.0,683.7,19.36,6.5600000000000005,19.68,94.72,6.32,0.326,0.2903,73.11999999999999,12.72,4.391,13.222,17.92,122.72,110.39999999999999,14.72,,20.64,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-08-29 07:00:00,1567093050.0,679.8,20.88,6.640000000000001,20.8,99.68,6.0,0.325,0.2903,77.75999999999999,12.96,4.536,9.177,15.92,124.8,114.6,14.48,,21.6,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-08-29 08:00:00,1567096650.0,668.25,27.92,4.0,23.6,103.68,6.16,0.326,0.2905,80.96000000000001,13.8,4.497,7.742,16.8,131.68,118.8,15.68,,22.880000000000003,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-08-29 09:00:00,1567100250.0,672.9,27.92,2.64,25.92,97.12,6.24,0.326,0.2904,83.36,12.96,4.615,6.115,15.84,134.88,124.2,14.24,,21.12,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-08-29 10:00:00,1567103850.0,727.95,27.68,4.16,25.68,98.88,6.8,0.325,0.2903,82.4,15.120000000000001,4.705,6.463,18.0,137.28,116.4,15.040000000000001,,21.44,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-08-29 11:00:00,1567107450.0,761.7,27.2,11.2,23.68,97.76,7.04,0.595,0.2895,81.6,18.240000000000002,4.781000000000001,6.537,18.4,135.6,117.6,13.52,,21.44,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-08-29 12:00:00,1567111050.0,765.4499999999999,28.4,15.680000000000001,24.08,96.96,7.6,0.323,0.2886,85.12,16.68,4.945,6.689,19.28,140.16,123.0,16.240000000000002,,21.6,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-08-29 13:00:00,1567114650.0,787.65,27.119999999999997,16.56,24.08,101.6,8.48,0.321,0.2884,80.48,17.88,5.0760000000000005,7.088,19.84,137.12,126.6,13.76,,21.28,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-08-29 14:00:00,1567118250.0,812.25,25.92,21.28,25.84,107.03999999999999,9.120000000000001,0.321,0.2909,80.64,18.0,5.1259999999999994,7.226,20.88,129.12,130.8,15.44,,21.12,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-08-29 15:00:00,1567121850.0,788.4,24.560000000000002,19.2,24.16,102.24,8.08,0.321,0.2921,68.0,17.04,5.0760000000000005,7.324,20.32,119.84,115.5,13.84,,21.12,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-08-29 16:00:00,1567125450.0,807.3,22.88,20.8,23.12,104.64,7.92,0.322,0.2898,50.72,20.64,5.1080000000000005,6.899,12.08,104.32000000000001,107.7,8.879999999999999,,21.76,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-08-29 17:00:00,1567129050.0,767.55,22.0,15.44,17.84,82.56,6.72,0.324,0.2907,47.84,18.96,3.71,7.088,4.640000000000001,103.6,43.5,9.6,,20.96,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-08-29 18:00:00,1567132650.0,669.75,22.0,12.08,15.68,83.2,5.84,0.339,0.2901,47.52,15.24,3.551,7.729,7.04,100.0,27.9,9.44,,20.96,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-08-29 19:00:00,1567136250.0,607.3499999999999,22.0,6.24,14.879999999999999,81.6,4.88,1.0430000000000001,0.28959999999999997,43.36,18.12,4.161,15.908000000000001,8.4,98.32,29.7,9.76,,21.12,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-08-29 20:00:00,1567139850.0,567.75,21.76,1.8399999999999999,14.239999999999998,79.52,4.5600000000000005,1.057,0.2893,45.28,16.080000000000002,4.2490000000000006,15.872,9.280000000000001,98.64,30.6,10.48,,16.96,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-08-29 21:00:00,1567143450.0,535.05,21.44,1.76,14.16,79.2,4.5600000000000005,0.791,0.2888,46.24,15.84,4.148,16.448,8.88,98.8,30.3,11.440000000000001,,12.8,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-08-29 22:00:00,1567147050.0,498.75,21.520000000000003,1.6800000000000002,13.68,78.88,3.92,1.048,0.28859999999999997,41.120000000000005,14.88,4.123,18.862000000000002,8.16,99.03999999999999,30.3,10.8,,12.32,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-08-29 23:00:00,1567150650.0,491.55,21.76,1.76,13.52,79.03999999999999,3.92,1.053,0.2894,45.76,11.16,4.157,18.86,8.08,98.32,30.6,10.24,,11.84,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-08-30 00:00:00,1567154250.0,487.8,21.12,1.8399999999999999,13.36,80.64,4.0,0.795,0.2899,44.480000000000004,10.32,4.093999999999999,19.601,8.16,99.12,29.1,11.52,,12.64,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-08-30 01:00:00,1567157850.0,479.25,21.04,1.8399999999999999,14.4,78.4,4.16,1.052,0.2898,41.76,11.879999999999999,4.115,19.023,8.0,97.84,31.5,12.399999999999999,,16.8,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-08-30 02:00:00,1567161450.0,470.55,21.200000000000003,1.8399999999999999,14.0,75.03999999999999,4.0,0.794,0.2899,33.6,11.16,4.061,20.728,7.92,97.12,30.599999999999998,11.36,,15.36,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-08-30 03:00:00,1567165050.0,517.05,20.880000000000003,1.76,13.04,74.4,4.0,1.062,0.2903,29.759999999999998,10.559999999999999,4.01,20.053,8.08,93.75999999999999,29.700000000000003,12.0,,15.52,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
