time,apparentTemperature,cloudCover,dewPoint,humidity,icon,precipIntensity,precipProbability,precipType,pressure,summary,temperature,uvIndex,visibility,windBearing,windGust,windSpeed,datetime
7/4/08 4:00,21.94,0,6.35,0.36,clear-night,0,0,,1009.32,Clear,21.94,0,16.089,155,1.43,0.63,7/4/08 4:00
7/4/08 4:15,22,0,6.1175,0.355,,0,0,,1009.4925,,22,0,16.089,139.75,1.4825,0.635,7/4/08 4:15
7/4/08 4:30,22.06,0,5.885,0.35,,0,0,,1009.665,,22.06,0,16.089,124.5,1.535,0.64,7/4/08 4:30
7/4/08 4:45,22.12,0,5.6525,0.345,,0,0,,1009.8375,,22.12,0,16.089,109.25,1.5875,0.645,7/4/08 4:45
7/4/08 5:00,22.18,0,5.42,0.34,clear-day,0,0,,1010.01,Clear,22.18,0,16.089,94,1.64,0.65,7/4/08 5:00
7/4/08 5:15,22.46,0.065,5.58,0.3375,,0,0,,1010.2575,,22.46,0,14.87775,87,1.6325,0.6825,7/4/08 5:15
7/4/08 5:30,22.74,0.13,5.74,0.335,,0,0,,1010.505,,22.74,0,13.6665,80,1.625,0.715,7/4/08 5:30
7/4/08 5:45,23.02,0.195,5.9,0.3325,,0,0,,1010.7525,,23.02,0,12.45525,73,1.6175,0.7475,7/4/08 5:45
7/4/08 6:00,23.3,0.26,6.06,0.33,partly-cloudy-day,0,0,,1011,Partly Cloudy,23.3,0,11.244,66,1.61,0.78,7/4/08 6:00
7/4/08 6:15,24.1175,0.21,6.595,0.325,,0,0,,1011.0175,,24.1175,0.5,11.42025,71.25,1.6275,0.75,7/4/08 6:15
7/4/08 6:30,24.935,0.16,7.13,0.32,,0,0,,1011.035,,24.935,1,11.5965,76.5,1.645,0.72,7/4/08 6:30
7/4/08 6:45,25.7525,0.11,7.665,0.315,,0,0,,1011.0525,,25.7525,1.5,11.77275,81.75,1.6625,0.69,7/4/08 6:45
7/4/08 7:00,26.57,0.06,8.2,0.31,clear-day,0,0,,1011.07,Clear,26.57,2,11.949,87,1.68,0.66,7/4/08 7:00
7/4/08 7:15,27.5475,0.075,8.005,0.2925,,0,0,,1010.97,,27.5475,2.5,11.82975,113,1.815,0.735,7/4/08 7:15
7/4/08 7:30,28.525,0.09,7.81,0.275,,0,0,,1010.87,,28.525,3,11.7105,139,1.95,0.81,7/4/08 7:30
7/4/08 7:45,29.5025,0.105,7.615,0.2575,,0,0,,1010.77,,29.5025,3.5,11.59125,165,2.085,0.885,7/4/08 7:45
7/4/08 8:00,30.48,0.12,7.42,0.24,clear-day,0,0,,1010.67,Clear,30.48,4,11.472,191,2.22,0.96,7/4/08 8:00
7/4/08 8:15,30.9075,0.12,7.2425,0.23,,0,0,,1010.505,,30.9075,4.5,11.48075,195.75,2.2575,1.1075,7/4/08 8:15
7/4/08 8:30,31.335,0.12,7.065,0.22,,0,0,,1010.34,,31.335,5,11.4895,200.5,2.295,1.255,7/4/08 8:30
7/4/08 8:45,31.7625,0.12,6.8875,0.21,,0,0,,1010.175,,31.7625,5.5,11.49825,205.25,2.3325,1.4025,7/4/08 8:45
7/4/08 9:00,32.19,0.12,6.71,0.2,clear-day,0,0,,1010.01,Clear,32.19,6,11.507,210,2.37,1.55,7/4/08 9:00
7/4/08 9:15,32.79,0.15,6.965,0.1975,,0,0,,1010.05,,32.79,6.5,11.88875,215.75,2.5725,1.625,7/4/08 9:15
7/4/08 9:30,33.39,0.18,7.22,0.195,,0,0,,1010.09,,33.39,7,12.2705,221.5,2.775,1.7,7/4/08 9:30
7/4/08 9:45,33.99,0.21,7.475,0.1925,,0,0,,1010.13,,33.99,7.5,12.65225,227.25,2.9775,1.775,7/4/08 9:45
7/4/08 10:00,34.59,0.24,7.73,0.19,partly-cloudy-day,0,0,,1010.17,Partly Cloudy,34.59,8,13.034,233,3.18,1.85,7/4/08 10:00
7/4/08 10:15,35.0375,0.24,7.76,0.185,,0,0,,1010.03,,35.0375,8.25,13.11125,240.5,3.3575,1.89,7/4/08 10:15
7/4/08 10:30,35.485,0.24,7.79,0.18,,0,0,,1009.89,,35.485,8.5,13.1885,248,3.535,1.93,7/4/08 10:30
7/4/08 10:45,35.9325,0.24,7.82,0.175,,0,0,,1009.75,,35.9325,8.75,13.26575,255.5,3.7125,1.97,7/4/08 10:45
7/4/08 11:00,36.38,0.24,7.85,0.17,partly-cloudy-day,0,0,,1009.61,Partly Cloudy,36.38,9,13.343,263,3.89,2.01,7/4/08 11:00
7/4/08 11:15,36.615,0.285,7.32,0.1625,,0,0,,1009.4875,,36.615,8.75,13.77375,252.75,4.105,2.0825,7/4/08 11:15
7/4/08 11:30,36.85,0.33,6.79,0.155,,0,0,,1009.365,,36.85,8.5,14.2045,242.5,4.32,2.155,7/4/08 11:30
7/4/08 11:45,37.085,0.375,6.26,0.1475,,0,0,,1009.2425,,37.085,8.25,14.63525,232.25,4.535,2.2275,7/4/08 11:45
7/4/08 12:00,37.32,0.42,5.73,0.14,partly-cloudy-day,0,0,,1009.12,Partly Cloudy,37.32,8,15.066,222,4.75,2.3,7/4/08 12:00
7/4/08 12:15,37.5925,0.3825,5.605,0.1375,,0,0,,1009.0575,,37.5925,8.25,14.86575,226.75,4.795,2.4575,7/4/08 12:15
7/4/08 12:30,37.865,0.345,5.48,0.135,,0,0,,1008.995,,37.865,8.5,14.6655,231.5,4.84,2.615,7/4/08 12:30
7/4/08 12:45,38.1375,0.3075,5.355,0.1325,,0,0,,1008.9325,,38.1375,8.75,14.46525,236.25,4.885,2.7725,7/4/08 12:45
7/4/08 13:00,38.41,0.27,5.23,0.13,partly-cloudy-day,0,0,,1008.87,Partly Cloudy,38.41,9,14.265,241,4.93,2.93,7/4/08 13:00
7/4/08 13:15,38.45,0.285,4.98,0.1275,,0,0,,1008.905,,38.45,8.5,14.43725,239.25,5.0775,3.0425,7/4/08 13:15
7/4/08 13:30,38.49,0.3,4.73,0.125,,0,0,,1008.94,,38.49,8,14.6095,237.5,5.225,3.155,7/4/08 13:30
7/4/08 13:45,38.53,0.315,4.48,0.1225,,0,0,,1008.975,,38.53,7.5,14.78175,235.75,5.3725,3.2675,7/4/08 13:45
7/4/08 14:00,38.57,0.33,4.23,0.12,partly-cloudy-day,0,0,,1009.01,Partly Cloudy,38.57,7,14.954,234,5.52,3.38,7/4/08 14:00
7/4/08 14:15,38.49,0.3675,4.575,0.125,,0,0,,1008.9325,,38.49,6.5,15.1125,236.75,5.6375,3.43,7/4/08 14:15
7/4/08 14:30,38.41,0.405,4.92,0.13,,0,0,,1008.855,,38.41,6,15.271,239.5,5.755,3.48,7/4/08 14:30
7/4/08 14:45,38.33,0.4425,5.265,0.135,,0,0,,1008.7775,,38.33,5.5,15.4295,242.25,5.8725,3.53,7/4/08 14:45
7/4/08 15:00,38.25,0.48,5.61,0.14,partly-cloudy-day,0,0,,1008.7,Partly Cloudy,38.25,5,15.588,245,5.99,3.58,7/4/08 15:00
7/4/08 15:15,37.9125,0.4575,5.775,0.1425,,0,0,,1008.5275,,37.9125,4.5,15.60775,244.5,6.06,3.5225,7/4/08 15:15
7/4/08 15:30,37.575,0.435,5.94,0.145,,0,0,,1008.355,,37.575,4,15.6275,244,6.13,3.465,7/4/08 15:30
7/4/08 15:45,37.2375,0.4125,6.105,0.1475,,0,0,,1008.1825,,37.2375,3.5,15.64725,243.5,6.2,3.4075,7/4/08 15:45
7/4/08 16:00,36.9,0.39,6.27,0.15,partly-cloudy-day,0,0,,1008.01,Partly Cloudy,36.9,3,15.667,243,6.27,3.35,7/4/08 16:00
7/4/08 16:15,36.675,0.38,6.755,0.1575,,0,0,,1007.9125,,36.675,2.5,15.4565,244.25,6.16,3.3725,7/4/08 16:15
7/4/08 16:30,36.45,0.37,7.24,0.165,,0,0,,1007.815,,36.45,2,15.246,245.5,6.05,3.395,7/4/08 16:30
7/4/08 16:45,36.225,0.36,7.725,0.1725,,0,0,,1007.7175,,36.225,1.5,15.0355,246.75,5.94,3.4175,7/4/08 16:45
7/4/08 17:00,36,0.35,8.21,0.18,partly-cloudy-day,0,0,,1007.62,Partly Cloudy,36,1,14.825,248,5.83,3.44,7/4/08 17:00
7/4/08 17:15,35.5725,0.3225,8.3475,0.1875,,0,0,,1007.7175,,35.5725,0.75,14.71825,246.25,5.6025,3.335,7/4/08 17:15
7/4/08 17:30,35.145,0.295,8.485,0.195,,0,0,,1007.815,,35.145,0.5,14.6115,244.5,5.375,3.23,7/4/08 17:30
7/4/08 17:45,34.7175,0.2675,8.6225,0.2025,,0,0,,1007.9125,,34.7175,0.25,14.50475,242.75,5.1475,3.125,7/4/08 17:45
7/4/08 18:00,34.29,0.24,8.76,0.21,partly-cloudy-day,0,0,,1008.01,Partly Cloudy,34.29,0,14.398,241,4.92,3.02,7/4/08 18:00
7/4/08 18:15,33.6775,0.23,8.7975,0.2175,,0,0,,1008.09,,33.6775,0,14.82075,240.25,4.6575,2.84,7/4/08 18:15
7/4/08 18:30,33.065,0.22,8.835,0.225,,0,0,,1008.17,,33.065,0,15.2435,239.5,4.395,2.66,7/4/08 18:30
7/4/08 18:45,32.4525,0.21,8.8725,0.2325,,0,0,,1008.25,,32.4525,0,15.66625,238.75,4.1325,2.48,7/4/08 18:45
7/4/08 19:00,31.84,0.2,8.91,0.24,partly-cloudy-night,0,0,,1008.33,Partly Cloudy,31.84,0,16.089,238,3.87,2.3,7/4/08 19:00
7/4/08 19:15,31.345,0.15,9,0.25,,0,0,,1008.5425,,31.345,0,16.089,239.25,3.6775,2.0925,7/4/08 19:15
7/4/08 19:30,30.85,0.1,9.09,0.26,,0,0,,1008.755,,30.85,0,16.089,240.5,3.485,1.885,7/4/08 19:30
7/4/08 19:45,30.355,0.05,9.18,0.27,,0,0,,1008.9675,,30.355,0,16.089,241.75,3.2925,1.6775,7/4/08 19:45
7/4/08 20:00,29.86,0,9.27,0.28,clear-night,0,0,,1009.18,Clear,29.86,0,16.089,243,3.1,1.47,7/4/08 20:00
7/4/08 20:15,29.4225,0,9.5375,0.2925,,0,0,,1009.4,,29.4225,0,15.66075,245.25,2.9625,1.3475,7/4/08 20:15
7/4/08 20:30,28.985,0,9.805,0.305,,0,0,,1009.62,,28.985,0,15.2325,247.5,2.825,1.225,7/4/08 20:30
7/4/08 20:45,28.5475,0,10.0725,0.3175,,0,0,,1009.84,,28.5475,0,14.80425,249.75,2.6875,1.1025,7/4/08 20:45
7/4/08 21:00,28.11,0,10.34,0.33,clear-night,0,0,,1010.06,Clear,28.11,0,14.376,252,2.55,0.98,7/4/08 21:00
7/4/08 21:15,27.78,0,10.4325,0.34,,0,0,,1010.21,,27.78,0,14.80425,250.75,2.2975,0.915,7/4/08 21:15
7/4/08 21:30,27.45,0,10.525,0.35,,0,0,,1010.36,,27.45,0,15.2325,249.5,2.045,0.85,7/4/08 21:30
7/4/08 21:45,27.12,0,10.6175,0.36,,0,0,,1010.51,,27.12,0,15.66075,248.25,1.7925,0.785,7/4/08 21:45
7/4/08 22:00,26.79,0,10.71,0.37,clear-night,0,0,,1010.66,Clear,26.79,0,16.089,247,1.54,0.72,7/4/08 22:00
7/4/08 22:15,26.43,0,10.7325,0.3775,,0,0,,1010.645,,26.43,0,15.7255,244.75,1.3925,0.7175,7/4/08 22:15
7/4/08 22:30,26.07,0,10.755,0.385,,0,0,,1010.63,,26.07,0,15.362,242.5,1.245,0.715,7/4/08 22:30
7/4/08 22:45,25.71,0,10.7775,0.3925,,0,0,,1010.615,,25.71,0,14.9985,240.25,1.0975,0.7125,7/4/08 22:45
7/4/08 23:00,25.35,0,10.8,0.4,clear-night,0,0,,1010.6,Clear,25.35,0,14.635,238,0.95,0.71,7/4/08 23:00
7/4/08 23:15,25.01,0,10.5325,0.4,,0,0,,1010.6525,,25.01,0,14.38625,226.75,1.0575,0.6875,7/4/08 23:15
7/4/08 23:30,24.67,0,10.265,0.4,,0,0,,1010.705,,24.67,0,14.1375,215.5,1.165,0.665,7/4/08 23:30
7/4/08 23:45,24.33,0,9.9975,0.4,,0,0,,1010.7575,,24.33,0,13.88875,204.25,1.2725,0.6425,7/4/08 23:45
7/5/08 0:00,23.99,0,9.73,0.4,clear-night,0,0,,1010.81,Clear,23.99,0,13.64,193,1.38,0.62,7/5/08 0:00
7/5/08 0:15,23.8075,0,9.625,0.4025,,0,0,,1010.735,,23.8075,0,13.40625,208.5,1.3675,0.6575,7/5/08 0:15
7/5/08 0:30,23.625,0,9.52,0.405,,0,0,,1010.66,,23.625,0,13.1725,224,1.355,0.695,7/5/08 0:30
7/5/08 0:45,23.4425,0,9.415,0.4075,,0,0,,1010.585,,23.4425,0,12.93875,239.5,1.3425,0.7325,7/5/08 0:45
7/5/08 1:00,23.26,0,9.31,0.41,clear-night,0,0,,1010.51,Clear,23.26,0,12.705,255,1.33,0.77,7/5/08 1:00
7/5/08 1:15,23.0875,0,9.0425,0.4075,,0,0,,1010.46,,23.0875,0,12.662,246.75,1.28,0.7075,7/5/08 1:15
7/5/08 1:30,22.915,0,8.775,0.405,,0,0,,1010.41,,22.915,0,12.619,238.5,1.23,0.645,7/5/08 1:30
7/5/08 1:45,22.7425,0,8.5075,0.4025,,0,0,,1010.36,,22.7425,0,12.576,230.25,1.18,0.5825,7/5/08 1:45
7/5/08 2:00,22.57,0,8.24,0.4,clear-night,0,0,,1010.31,Clear,22.57,0,12.533,222,1.13,0.52,7/5/08 2:00
7/5/08 2:15,22.42,0,8.27,0.405,,0,0,,1010.25,,22.42,0,12.19475,219,1.1575,0.57,7/5/08 2:15
7/5/08 2:30,22.27,0,8.3,0.41,,0,0,,1010.19,,22.27,0,11.8565,216,1.185,0.62,7/5/08 2:30
7/5/08 2:45,22.12,0,8.33,0.415,,0,0,,1010.13,,22.12,0,11.51825,213,1.2125,0.67,7/5/08 2:45
7/5/08 3:00,21.97,0,8.36,0.42,clear-night,0,0,,1010.07,Clear,21.97,0,11.18,210,1.24,0.72,7/5/08 3:00
7/5/08 3:15,21.89,0,8.3975,0.4225,,0,0,,1010.1025,,21.89,0,11.31825,197.25,1.2675,0.715,7/5/08 3:15
7/5/08 3:30,21.81,0,8.435,0.425,,0,0,,1010.135,,21.81,0,11.4565,184.5,1.295,0.71,7/5/08 3:30
7/5/08 3:45,21.73,0,8.4725,0.4275,,0,0,,1010.1675,,21.73,0,11.59475,171.75,1.3225,0.705,7/5/08 3:45
7/5/08 4:00,21.65,0,8.51,0.43,clear-night,0,0,,1010.2,Clear,21.65,0,11.733,159,1.35,0.7,7/5/08 4:00
7/5/08 4:15,21.6025,0.02,8.2425,0.4225,,0,0,,1010.2375,,21.6025,0,12.822,141.75,1.315,0.6175,7/5/08 4:15
7/5/08 4:30,21.555,0.04,7.975,0.415,,0,0,,1010.275,,21.555,0,13.911,124.5,1.28,0.535,7/5/08 4:30
7/5/08 4:45,21.5075,0.06,7.7075,0.4075,,0,0,,1010.3125,,21.5075,0,15,107.25,1.245,0.4525,7/5/08 4:45
7/5/08 5:00,21.46,0.08,7.44,0.4,clear-day,0,0,,1010.35,Clear,21.46,0,16.089,90,1.21,0.37,7/5/08 5:00
7/5/08 5:15,21.72,0.1,7.63,0.4,,0,0,,1010.4625,,21.72,0,14.641,108,1.245,0.3825,7/5/08 5:15
7/5/08 5:30,21.98,0.12,7.82,0.4,,0,0,,1010.575,,21.98,0,13.193,126,1.28,0.395,7/5/08 5:30
7/5/08 5:45,22.24,0.14,8.01,0.4,,0,0,,1010.6875,,22.24,0,11.745,144,1.315,0.4075,7/5/08 5:45
7/5/08 6:00,22.5,0.16,8.2,0.4,partly-cloudy-day,0,0,,1010.8,Partly Cloudy,22.5,0,10.297,162,1.35,0.42,7/5/08 6:00
7/5/08 6:15,23.3375,0.15,8.7075,0.3925,,0,0,,1010.84,,23.3375,0.5,10.09275,156.75,1.3325,0.4325,7/5/08 6:15
7/5/08 6:30,24.175,0.14,9.215,0.385,,0,0,,1010.88,,24.175,1,9.8885,151.5,1.315,0.445,7/5/08 6:30
7/5/08 6:45,25.0125,0.13,9.7225,0.3775,,0,0,,1010.92,,25.0125,1.5,9.68425,146.25,1.2975,0.4575,7/5/08 6:45
7/5/08 7:00,25.85,0.12,10.23,0.37,clear-day,0,0,,1010.96,Clear,25.85,2,9.48,141,1.28,0.47,7/5/08 7:00
7/5/08 7:15,26.86,0.12,10.135,0.35,,0,0,,1010.95,,26.86,2.5,9.60925,151.75,1.405,0.5525,7/5/08 7:15
7/5/08 7:30,27.87,0.12,10.04,0.33,,0,0,,1010.94,,27.87,3,9.7385,162.5,1.53,0.635,7/5/08 7:30
7/5/08 7:45,28.88,0.12,9.945,0.31,,0,0,,1010.93,,28.88,3.5,9.86775,173.25,1.655,0.7175,7/5/08 7:45
7/5/08 8:00,29.89,0.12,9.85,0.29,clear-day,0,0,,1010.92,Clear,29.89,4,9.997,184,1.78,0.8,7/5/08 8:00
7/5/08 8:15,30.52,0.0925,9.7175,0.2775,,0,0,,1010.8325,,30.52,4.5,10.212,188.75,1.8425,0.89,7/5/08 8:15
7/5/08 8:30,31.15,0.065,9.585,0.265,,0,0,,1010.745,,31.15,5,10.427,193.5,1.905,0.98,7/5/08 8:30
7/5/08 8:45,31.78,0.0375,9.4525,0.2525,,0,0,,1010.6575,,31.78,5.5,10.642,198.25,1.9675,1.07,7/5/08 8:45
7/5/08 9:00,32.41,0.01,9.32,0.24,clear-day,0,0,,1010.57,Clear,32.41,6,10.857,203,2.03,1.16,7/5/08 9:00
7/5/08 9:15,32.86,0.02,9.26,0.2325,,0,0,,1010.5075,,32.86,6.75,11.068,210.5,2.275,1.305,7/5/08 9:15
7/5/08 9:30,33.31,0.03,9.2,0.225,,0,0,,1010.445,,33.31,7.5,11.279,218,2.52,1.45,7/5/08 9:30
7/5/08 9:45,33.76,0.04,9.14,0.2175,,0,0,,1010.3825,,33.76,8.25,11.49,225.5,2.765,1.595,7/5/08 9:45
7/5/08 10:00,34.21,0.05,9.08,0.21,clear-day,0,0,,1010.32,Clear,34.21,9,11.701,233,3.01,1.74,7/5/08 10:00
7/5/08 10:15,34.4875,0.05,8.8725,0.205,,0,0,,1010.245,,34.4875,9.25,11.778,235,3.19,1.875,7/5/08 10:15
7/5/08 10:30,34.765,0.05,8.665,0.2,,0,0,,1010.17,,34.765,9.5,11.855,237,3.37,2.01,7/5/08 10:30
7/5/08 10:45,35.0425,0.05,8.4575,0.195,,0,0,,1010.095,,35.0425,9.75,11.932,239,3.55,2.145,7/5/08 10:45
7/5/08 11:00,35.32,0.05,8.25,0.19,clear-day,0,0,,1010.02,Clear,35.32,10,12.009,241,3.73,2.28,7/5/08 11:00
7/5/08 11:15,35.57,0.0525,7.9525,0.185,,0,0,,1009.91,,35.57,10.25,12.321,242,3.9025,2.405,7/5/08 11:15
7/5/08 11:30,35.82,0.055,7.655,0.18,,0,0,,1009.8,,35.82,10.5,12.633,243,4.075,2.53,7/5/08 11:30
7/5/08 11:45,36.07,0.0575,7.3575,0.175,,0,0,,1009.69,,36.07,10.75,12.945,244,4.2475,2.655,7/5/08 11:45
7/5/08 12:00,36.32,0.06,7.06,0.17,clear-day,0,0,,1009.58,Clear,36.32,11,13.257,245,4.42,2.78,7/5/08 12:00
7/5/08 12:15,36.505,0.045,6.8675,0.165,,0,0,,1009.4525,,36.505,10.75,13.3675,245.25,4.5725,2.8775,7/5/08 12:15
7/5/08 12:30,36.69,0.03,6.675,0.16,,0,0,,1009.325,,36.69,10.5,13.478,245.5,4.725,2.975,7/5/08 12:30
7/5/08 12:45,36.875,0.015,6.4825,0.155,,0,0,,1009.1975,,36.875,10.25,13.5885,245.75,4.8775,3.0725,7/5/08 12:45
7/5/08 13:00,37.06,0,6.29,0.15,clear-day,0,0,,1009.07,Clear,37.06,10,13.699,246,5.03,3.17,7/5/08 13:00
7/5/08 13:15,37.2,0,6.2525,0.15,,0,0,,1009.055,,37.2,9.5,13.97575,247,5.0825,3.2,7/5/08 13:15
7/5/08 13:30,37.34,0,6.215,0.15,,0,0,,1009.04,,37.34,9,14.2525,248,5.135,3.23,7/5/08 13:30
7/5/08 13:45,37.48,0,6.1775,0.15,,0,0,,1009.025,,37.48,8.5,14.52925,249,5.1875,3.26,7/5/08 13:45
7/5/08 14:00,37.62,0,6.14,0.15,clear-day,0,0,,1009.01,Clear,37.62,8,14.806,250,5.24,3.29,7/5/08 14:00
7/5/08 14:15,37.4575,0.01,6.285,0.1525,,0,0,,1008.8125,,37.4575,7.5,14.7735,246.75,5.4425,3.3775,7/5/08 14:15
7/5/08 14:30,37.295,0.02,6.43,0.155,,0,0,,1008.615,,37.295,7,14.741,243.5,5.645,3.465,7/5/08 14:30
7/5/08 14:45,37.1325,0.03,6.575,0.1575,,0,0,,1008.4175,,37.1325,6.5,14.7085,240.25,5.8475,3.5525,7/5/08 14:45
7/5/08 15:00,36.97,0.04,6.72,0.16,clear-day,0,0,,1008.22,Clear,36.97,6,14.676,237,6.05,3.64,7/5/08 15:00
7/5/08 15:15,36.795,0.0375,6.71,0.16,,0,0,,1008.1325,,36.795,5.25,15.02925,239,6.0375,3.6875,7/5/08 15:15
7/5/08 15:30,36.62,0.035,6.7,0.16,,0,0,,1008.045,,36.62,4.5,15.3825,241,6.025,3.735,7/5/08 15:30
7/5/08 15:45,36.445,0.0325,6.69,0.16,,0,0,,1007.9575,,36.445,3.75,15.73575,243,6.0125,3.7825,7/5/08 15:45
7/5/08 16:00,36.27,0.03,6.68,0.16,clear-day,0,0,,1007.87,Clear,36.27,3,16.089,245,6,3.83,7/5/08 16:00
7/5/08 16:15,35.8975,0.0225,6.7875,0.165,,0,0,,1007.8225,,35.8975,2.5,16.089,245,6.01,3.855,7/5/08 16:15
7/5/08 16:30,35.525,0.015,6.895,0.17,,0,0,,1007.775,,35.525,2,16.089,245,6.02,3.88,7/5/08 16:30
7/5/08 16:45,35.1525,0.0075,7.0025,0.175,,0,0,,1007.7275,,35.1525,1.5,16.089,245,6.03,3.905,7/5/08 16:45
7/5/08 17:00,34.78,0,7.11,0.18,clear-day,0,0,,1007.68,Clear,34.78,1,16.089,245,6.04,3.93,7/5/08 17:00
7/5/08 17:15,34.325,0,7.2975,0.1875,,0,0,,1007.655,,34.325,0.75,16.089,244,5.875,3.7725,7/5/08 17:15
7/5/08 17:30,33.87,0,7.485,0.195,,0,0,,1007.63,,33.87,0.5,16.089,243,5.71,3.615,7/5/08 17:30
7/5/08 17:45,33.415,0,7.6725,0.2025,,0,0,,1007.605,,33.415,0.25,16.089,242,5.545,3.4575,7/5/08 17:45
7/5/08 18:00,32.96,0,7.86,0.21,clear-day,0,0,,1007.58,Clear,32.96,0,16.089,241,5.38,3.3,7/5/08 18:00
7/5/08 18:15,32.41,0,8.005,0.22,,0,0,,1007.7125,,32.41,0,16.089,237.25,5.165,3.095,7/5/08 18:15
7/5/08 18:30,31.86,0,8.15,0.23,,0,0,,1007.845,,31.86,0,16.089,233.5,4.95,2.89,7/5/08 18:30
7/5/08 18:45,31.31,0,8.295,0.24,,0,0,,1007.9775,,31.31,0,16.089,229.75,4.735,2.685,7/5/08 18:45
7/5/08 19:00,30.76,0,8.44,0.25,clear-night,0,0,,1008.11,Clear,30.76,0,16.089,226,4.52,2.48,7/5/08 19:00
7/5/08 19:15,30.185,0,8.7375,0.265,,0,0,,1008.175,,30.185,0,16.089,230.5,4.3775,2.29,7/5/08 19:15
7/5/08 19:30,29.61,0,9.035,0.28,,0,0,,1008.24,,29.61,0,16.089,235,4.235,2.1,7/5/08 19:30
7/5/08 19:45,29.035,0,9.3325,0.295,,0,0,,1008.305,,29.035,0,16.089,239.5,4.0925,1.91,7/5/08 19:45
7/5/08 20:00,28.46,0,9.63,0.31,clear-night,0,0,,1008.37,Clear,28.46,0,16.089,244,3.95,1.72,7/5/08 20:00
7/5/08 20:15,28.05,0,9.6225,0.3175,,0,0,,1008.545,,28.05,0,16.089,240.25,3.46,1.595,7/5/08 20:15
7/5/08 20:30,27.64,0,9.615,0.325,,0,0,,1008.72,,27.64,0,16.089,236.5,2.97,1.47,7/5/08 20:30
7/5/08 20:45,27.23,0,9.6075,0.3325,,0,0,,1008.895,,27.23,0,16.089,232.75,2.48,1.345,7/5/08 20:45
7/5/08 21:00,26.82,0,9.6,0.34,clear-night,0,0,,1009.07,Clear,26.82,0,16.089,229,1.99,1.22,7/5/08 21:00
7/5/08 21:15,26.515,0,9.6,0.345,,0,0,,1009.0775,,26.515,0,16.089,232,1.9825,1.195,7/5/08 21:15
7/5/08 21:30,26.21,0,9.6,0.35,,0,0,,1009.085,,26.21,0,16.089,235,1.975,1.17,7/5/08 21:30
7/5/08 21:45,25.905,0,9.6,0.355,,0,0,,1009.0925,,25.905,0,16.089,238,1.9675,1.145,7/5/08 21:45
7/5/08 22:00,25.6,0,9.6,0.36,clear-night,0,0,,1009.1,Clear,25.6,0,16.089,241,1.96,1.12,7/5/08 22:00
7/5/08 22:15,25.1975,0,9.66,0.3725,,0,0,,1009.1175,,25.1975,0,16.0035,247.5,1.94,1.1425,7/5/08 22:15
7/5/08 22:30,24.795,0,9.72,0.385,,0,0,,1009.135,,24.795,0,15.918,254,1.92,1.165,7/5/08 22:30
7/5/08 22:45,24.3925,0,9.78,0.3975,,0,0,,1009.1525,,24.3925,0,15.8325,260.5,1.9,1.1875,7/5/08 22:45
7/5/08 23:00,23.99,0,9.84,0.41,clear-night,0,0,,1009.17,Clear,23.99,0,15.747,267,1.88,1.21,7/5/08 23:00
7/5/08 23:15,23.8125,0,9.6425,0.4075,,0,0,,1009.0525,,23.8125,0,15.8325,265.25,1.93,1.21,7/5/08 23:15
7/5/08 23:30,23.635,0,9.445,0.405,,0,0,,1008.935,,23.635,0,15.918,263.5,1.98,1.21,7/5/08 23:30
7/5/08 23:45,23.4575,0,9.2475,0.4025,,0,0,,1008.8175,,23.4575,0,16.0035,261.75,2.03,1.21,7/5/08 23:45
7/6/08 0:00,23.28,0,9.05,0.4,clear-night,0,0,,1008.7,Clear,23.28,0,16.089,260,2.08,1.21,7/6/08 0:00
7/6/08 0:15,23.09,0,8.965,0.4025,,0,0,,1008.715,,23.09,0,15.60425,255.75,1.9775,1.1025,7/6/08 0:15
7/6/08 0:30,22.9,0,8.88,0.405,,0,0,,1008.73,,22.9,0,15.1195,251.5,1.875,0.995,7/6/08 0:30
7/6/08 0:45,22.71,0,8.795,0.4075,,0,0,,1008.745,,22.71,0,14.63475,247.25,1.7725,0.8875,7/6/08 0:45
7/6/08 1:00,22.52,0,8.71,0.41,clear-night,0,0,,1008.76,Clear,22.52,0,14.15,243,1.67,0.78,7/6/08 1:00
7/6/08 1:15,22.33,0,8.75,0.4175,,0,0,,1008.625,,22.33,0,13.865,241.25,1.6175,0.75,7/6/08 1:15
7/6/08 1:30,22.14,0,8.79,0.425,,0,0,,1008.49,,22.14,0,13.58,239.5,1.565,0.72,7/6/08 1:30
7/6/08 1:45,21.95,0,8.83,0.4325,,0,0,,1008.355,,21.95,0,13.295,237.75,1.5125,0.69,7/6/08 1:45
7/6/08 2:00,21.76,0,8.87,0.44,clear-night,0,0,,1008.22,Clear,21.76,0,13.01,236,1.46,0.66,7/6/08 2:00
7/6/08 2:15,21.495,0,8.7275,0.4425,,0,0,,1008.205,,21.495,0,13.01,238.5,1.355,0.66,7/6/08 2:15
7/6/08 2:30,21.23,0,8.585,0.445,,0,0,,1008.19,,21.23,0,13.01,241,1.25,0.66,7/6/08 2:30
7/6/08 2:45,20.965,0,8.4425,0.4475,,0,0,,1008.175,,20.965,0,13.01,243.5,1.145,0.66,7/6/08 2:45
7/6/08 3:00,20.7,0,8.3,0.45,clear-night,0,0,,1008.16,Clear,20.7,0,13.01,246,1.04,0.66,7/6/08 3:00
